study	image	prob_plax_far	prob_plax_plax	prob_plax_laz	prob_psax_az	prob_psax_mv	prob_psax_pap	prob_a2c_lvocc_s	prob_a2c_laocc	prob_a2c	prob_a3c_lvocc_s	prob_a3c_laocc	prob_a3c	prob_a4c_lvocc_s	prob_a4c_laocc	prob_a4c	prob_a5c	prob_other	prob_rvinf	prob_psax_avz	prob_suprasternal	prob_subcostal	prob_plax_lac	prob_psax_apex
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_av_zoom_23.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a3c_09.jpg.dcm	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.037	0.955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_av_zoom_2_02.jpg.dcm	0.004	0.001	0.155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.025	0.0	0.009	0.029	0.016	0.038	0.001	0.693	0.013	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	scsax_ivc_2_15.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a2c_17.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.749	0.0	0.004	0.232	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	scsax_ivc_2_03.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_av_zoom_05.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_apex_16.jpg.dcm	0.001	0.0	0.0	0.0	0.0	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.006	0.001
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvinflow_09.jpg.dcm	0.004	0.022	0.017	0.058	0.002	0.04	0.01	0.042	0.003	0.002	0.009	0.002	0.005	0.007	0.001	0.032	0.041	0.144	0.005	0.042	0.416	0.081	0.015
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a4c_lv_zoom_16.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a5c_01.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a4c_lv_zoom_2_00.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_av_zoom_07.jpg.dcm	0.027	0.012	0.079	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.012	0.0	0.004	0.037	0.003	0.046	0.003	0.731	0.036	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a2c_lv_zoom_2_04.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.934	0.009	0.0	0.011	0.0	0.0	0.042	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_mpa_bifurcation_07.jpg.dcm	0.001	0.001	0.0	0.698	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.001	0.154	0.011	0.107	0.018	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_av_03.jpg.dcm	0.0	0.0	0.0	0.996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a4c_lv_zoom_2_08.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_papmm_13.jpg.dcm	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a4c_inc_depth_02.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvoutflow_06.jpg.dcm	0.002	0.136	0.001	0.507	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.001	0.0	0.018	0.03	0.002	0.0	0.147	0.138	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvinflow_20.jpg.dcm	0.009	0.088	0.007	0.006	0.0	0.001	0.003	0.006	0.0	0.002	0.002	0.003	0.001	0.001	0.0	0.003	0.003	0.781	0.0	0.001	0.011	0.071	0.001
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvoutflow_2_03.jpg.dcm	0.001	0.06	0.0	0.918	0.0	0.005	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.003	0.001	0.006	0.001	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvoutflow_09.jpg.dcm	0.004	0.125	0.002	0.202	0.0	0.003	0.001	0.002	0.0	0.002	0.001	0.021	0.0	0.0	0.0	0.0	0.056	0.051	0.002	0.003	0.23	0.295	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_av_zoom_03.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	ssn_aoarch_21.jpg.dcm	0.001	0.0	0.003	0.007	0.003	0.011	0.001	0.081	0.018	0.0	0.0	0.0	0.003	0.026	0.0	0.005	0.023	0.013	0.004	0.773	0.02	0.005	0.003
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_mv_zoom_19.jpg.dcm	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_apex_14.jpg.dcm	0.011	0.001	0.0	0.0	0.004	0.842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.011	0.001	0.001	0.01	0.109	0.007
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_av_zoom_2_18.jpg.dcm	0.011	0.004	0.353	0.001	0.0	0.002	0.0	0.001	0.0	0.001	0.0	0.0	0.011	0.016	0.0	0.063	0.021	0.016	0.17	0.002	0.279	0.047	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	ssn_aoarch_17.jpg.dcm	0.001	0.0	0.002	0.008	0.001	0.004	0.001	0.055	0.01	0.0	0.0	0.0	0.001	0.019	0.0	0.004	0.017	0.01	0.002	0.849	0.004	0.008	0.003
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	scsax_papmm_13.jpg.dcm	0.001	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.011	0.001	0.0	0.001	0.025	0.0	0.001	0.003	0.953	0.001	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a3c_lv_zoom_17.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.996	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	scsax_ivc_2_04.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_av_zoom_2_15.jpg.dcm	0.06	0.018	0.374	0.001	0.0	0.001	0.001	0.001	0.0	0.003	0.0	0.0	0.006	0.04	0.0	0.006	0.034	0.1	0.121	0.008	0.144	0.083	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a3c_10.jpg.dcm	0.0	0.007	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.026	0.957	0.0	0.0	0.0	0.0	0.001	0.002	0.0	0.0	0.002	0.003	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a3c_15.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.108	0.892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a2c_lv_zoom_2_00.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.761	0.0	0.0	0.001	0.0	0.0	0.237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a2c_lv_zoom_24.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.891	0.0	0.0	0.014	0.0	0.0	0.094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvoutflow_2_18.jpg.dcm	0.008	0.121	0.001	0.787	0.0	0.006	0.0	0.001	0.0	0.002	0.002	0.002	0.0	0.001	0.002	0.001	0.005	0.002	0.005	0.002	0.041	0.012	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	scsax_papmm_16.jpg.dcm	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.012	0.0	0.001	0.001	0.975	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_av_zoom_03.jpg.dcm	0.03	0.01	0.192	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.007	0.039	0.0	0.007	0.045	0.022	0.033	0.002	0.568	0.043	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvinflow_22.jpg.dcm	0.007	0.105	0.008	0.004	0.0	0.001	0.002	0.003	0.0	0.002	0.002	0.001	0.001	0.001	0.0	0.002	0.003	0.687	0.0	0.001	0.017	0.153	0.001
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	scsax_papmm_19.jpg.dcm	0.002	0.0	0.003	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.125	0.001	0.0	0.001	0.093	0.001	0.004	0.001	0.763	0.002	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_mv_zoom_11.jpg.dcm	0.0	0.0	0.989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_mpa_bifurcation_08.jpg.dcm	0.001	0.005	0.0	0.378	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.002	0.001	0.091	0.023	0.48	0.012	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	sc4c_05.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a2c_lv_zoom_06.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.947	0.001	0.0	0.039	0.007	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_apex_20.jpg.dcm	0.0	0.0	0.0	0.0	0.001	0.986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.001	0.008	0.002
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_av_zoom_2_23.jpg.dcm	0.016	0.009	0.204	0.001	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.005	0.051	0.0	0.1	0.022	0.017	0.326	0.002	0.215	0.03	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a3c_00.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	scsax_papmm_09.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.01	0.0	0.001	0.001	0.983	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a5c_06.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.003	0.989	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvoutflow_2_11.jpg.dcm	0.004	0.026	0.002	0.479	0.002	0.063	0.002	0.024	0.001	0.003	0.002	0.006	0.001	0.005	0.002	0.017	0.012	0.019	0.009	0.024	0.288	0.008	0.001
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a3c_12.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a5c_13.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.007	0.988	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a5c_10.jpg.dcm	0.0	0.0	0.001	0.01	0.0	0.001	0.002	0.204	0.005	0.0	0.001	0.0	0.021	0.341	0.002	0.357	0.018	0.009	0.001	0.007	0.014	0.0	0.002
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a4c_16.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_mv_zoom_24.jpg.dcm	0.0	0.0	0.924	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.057	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_av_zoom_2_25.jpg.dcm	0.031	0.036	0.299	0.003	0.0	0.0	0.001	0.001	0.0	0.006	0.001	0.001	0.031	0.071	0.0	0.062	0.031	0.118	0.146	0.01	0.118	0.032	0.001
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_papmm_15.jpg.dcm	0.0	0.004	0.0	0.0	0.009	0.983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_av_zoom_15.jpg.dcm	0.033	0.008	0.303	0.001	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.01	0.013	0.0	0.02	0.049	0.021	0.074	0.001	0.366	0.098	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_papmm_03.jpg.dcm	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a3c_20.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_mv_zoom_16.jpg.dcm	0.0	0.0	0.698	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_apex_21.jpg.dcm	0.003	0.001	0.0	0.001	0.003	0.838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.017	0.0	0.0	0.004	0.125	0.005
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a4c_lv_zoom_04.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a3c_lv_zoom_02.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	ssn_aoarch_06.jpg.dcm	0.001	0.0	0.002	0.003	0.001	0.003	0.001	0.045	0.007	0.0	0.0	0.0	0.001	0.018	0.0	0.001	0.009	0.012	0.001	0.881	0.003	0.008	0.002
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_04.jpg.dcm	0.0	0.992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.007	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_mv_23.jpg.dcm	0.0	0.0	0.0	0.0	0.995	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	scsax_ivc_14.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_mv_zoom_20.jpg.dcm	0.0	0.0	0.843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.156	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_papmm_18.jpg.dcm	0.0	0.001	0.0	0.0	0.001	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.005	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvinflow_01.jpg.dcm	0.002	0.075	0.002	0.005	0.0	0.0	0.001	0.0	0.0	0.001	0.001	0.002	0.0	0.0	0.0	0.001	0.003	0.848	0.0	0.0	0.008	0.05	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a3c_21.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.54	0.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_inc_depth_15.jpg.dcm	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	rvoutflow_24.jpg.dcm	0.007	0.159	0.004	0.26	0.001	0.033	0.001	0.007	0.0	0.001	0.001	0.002	0.0	0.003	0.002	0.001	0.028	0.071	0.004	0.002	0.157	0.253	0.002
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_mv_zoom_14.jpg.dcm	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a2c_13.jpg.dcm	0.0	0.001	0.0	0.0	0.0	0.0	0.017	0.005	0.208	0.0	0.011	0.667	0.013	0.001	0.0	0.005	0.01	0.045	0.0	0.0	0.012	0.002	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a3c_lv_zoom_18.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.987	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_ascao_04.jpg.dcm	0.0	0.001	0.008	0.003	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.983	0.001
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_mpa_bifurcation_21.jpg.dcm	0.001	0.0	0.0	0.014	0.003	0.012	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.003	0.021	0.059	0.869	0.011	0.001
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_mv_zoom_03.jpg.dcm	0.0	0.0	0.955	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	a2c_22.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.001	0.778	0.0	0.006	0.203	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_av_20.jpg.dcm	0.0	0.0	0.0	0.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	sc4c_11.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	plax_av_zoom_16.jpg.dcm	0.027	0.006	0.253	0.001	0.0	0.001	0.0	0.001	0.0	0.002	0.001	0.0	0.013	0.032	0.0	0.053	0.062	0.023	0.21	0.003	0.2	0.112	0.001
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_apex_25.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.002
/content/gdrive/My Drive/CardioNexus/echoCV/dicomsample/EchoCV-Test-Labelled	psax_apex_05.jpg.dcm	0.0	0.0	0.0	0.0	0.0	0.997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0
